scale,match_index,date,home_team,away_team,bankroll
0.0,0,,,,100.0
0.0,1,2026-06-11,Mexico,South Africa,100.0
0.0,2,2026-06-11,South Korea,Czech Republic,100.0
0.0,3,2026-06-12,Canada,Bosnia and Herzegovina,100.0
0.0,4,2026-06-12,United States,Paraguay,100.0
0.0,5,2026-06-13,Australia,Turkey,100.0
0.0,6,2026-06-13,Brazil,Morocco,100.0
0.0,7,2026-06-13,Haiti,Scotland,100.0
0.0,8,2026-06-13,Qatar,Switzerland,100.0
0.0,9,2026-06-14,Germany,Curaçao,100.0
0.0,10,2026-06-14,Ivory Coast,Ecuador,100.0
0.0,11,2026-06-14,Netherlands,Japan,100.0
0.0,12,2026-06-14,Sweden,Tunisia,100.0
0.0,13,2026-06-15,Belgium,Egypt,100.0
0.0,14,2026-06-15,Iran,New Zealand,100.0
0.0,15,2026-06-15,Saudi Arabia,Uruguay,100.0
0.0,16,2026-06-15,Spain,Cape Verde,100.0
0.0,17,2026-06-16,Argentina,Algeria,100.0
0.0,18,2026-06-16,Austria,Jordan,100.0
0.0,19,2026-06-16,France,Senegal,100.0
0.0,20,2026-06-16,Iraq,Norway,100.0
0.0,21,2026-06-17,England,Croatia,100.0
0.0,22,2026-06-17,Ghana,Panama,100.0
0.0,23,2026-06-17,Portugal,DR Congo,100.0
0.0,24,2026-06-17,Uzbekistan,Colombia,100.0
0.0,25,2026-06-18,Canada,Qatar,100.0
0.0,26,2026-06-18,Czech Republic,South Africa,100.0
0.0,27,2026-06-18,Mexico,South Korea,100.0
0.0,28,2026-06-18,Switzerland,Bosnia and Herzegovina,100.0
0.0,29,2026-06-19,Brazil,Haiti,100.0
0.0,30,2026-06-19,Scotland,Morocco,100.0
0.0,31,2026-06-19,Turkey,Paraguay,100.0
0.0,32,2026-06-19,United States,Australia,100.0
0.0,33,2026-06-20,Ecuador,Curaçao,100.0
0.0,34,2026-06-20,Germany,Ivory Coast,100.0
0.0,35,2026-06-20,Netherlands,Sweden,100.0
0.0,36,2026-06-20,Tunisia,Japan,100.0
0.0,37,2026-06-21,Belgium,Iran,100.0
0.0,38,2026-06-21,New Zealand,Egypt,100.0
0.0,39,2026-06-21,Spain,Saudi Arabia,100.0
0.0,40,2026-06-21,Uruguay,Cape Verde,100.0
0.0,41,2026-06-22,Argentina,Austria,100.0
0.0,42,2026-06-22,France,Iraq,100.0
0.0,43,2026-06-22,Jordan,Algeria,100.0
0.0,44,2026-06-22,Norway,Senegal,100.0
0.0,45,2026-06-23,Colombia,DR Congo,100.0
0.0,46,2026-06-23,England,Ghana,100.0
0.0,47,2026-06-23,Panama,Croatia,100.0
0.0,48,2026-06-23,Portugal,Uzbekistan,100.0
0.0,49,2026-06-24,Bosnia and Herzegovina,Qatar,100.0
0.0,50,2026-06-24,Canada,Switzerland,100.0
0.0,51,2026-06-24,Mexico,Czech Republic,100.0
0.0,52,2026-06-24,Morocco,Haiti,100.0
0.0,53,2026-06-24,Scotland,Brazil,100.0
0.0,54,2026-06-24,South Africa,South Korea,100.0
0.0,55,2026-06-25,Curaçao,Ivory Coast,100.0
0.0,56,2026-06-25,Ecuador,Germany,100.0
0.0,57,2026-06-25,Japan,Sweden,100.0
0.0,58,2026-06-25,Paraguay,Australia,100.0
0.0,59,2026-06-25,Tunisia,Netherlands,100.0
0.0,60,2026-06-25,United States,Turkey,100.0
0.0,61,2026-06-26,Cape Verde,Saudi Arabia,100.0
0.0,62,2026-06-26,Egypt,Iran,100.0
0.0,63,2026-06-26,New Zealand,Belgium,100.0
0.0,64,2026-06-26,Norway,France,100.0
0.0,65,2026-06-26,Senegal,Iraq,100.0
0.0,66,2026-06-26,Uruguay,Spain,100.0
0.0,67,2026-06-27,Algeria,Austria,100.0
0.0,68,2026-06-27,Colombia,Portugal,100.0
0.0,69,2026-06-27,Croatia,Ghana,100.0
0.0,70,2026-06-27,DR Congo,Uzbekistan,100.0
0.0,71,2026-06-27,Jordan,Argentina,100.0
0.0,72,2026-06-27,Panama,England,100.0
0.0,73,2026-06-28,South Africa,Canada,100.0
0.0,74,2026-06-29,Brazil,Japan,100.0
0.0,75,2026-06-29,Germany,Paraguay,100.0
0.0,76,2026-06-29,Netherlands,Morocco,100.0
0.0,77,2026-06-30,France,Sweden,100.0
0.0,78,2026-06-30,Ivory Coast,Norway,100.0
0.0,79,2026-06-30,Mexico,Ecuador,100.0
0.0,80,2026-07-01,Belgium,Senegal,100.0
0.0,81,2026-07-01,England,DR Congo,100.0
0.0,82,2026-07-01,United States,Bosnia and Herzegovina,100.0
0.0,83,2026-07-02,Portugal,Croatia,100.0
0.0,84,2026-07-02,Spain,Austria,100.0
0.0,85,2026-07-02,Switzerland,Algeria,100.0
0.0,86,2026-07-03,Argentina,Cape Verde,100.0
0.0,87,2026-07-03,Australia,Egypt,100.0
0.0,88,2026-07-03,Colombia,Ghana,100.0
0.0,89,2026-07-04,Canada,Morocco,100.0
0.0,90,2026-07-04,Paraguay,France,100.0
0.0,91,2026-07-05,Brazil,Norway,100.0
0.0,92,2026-07-05,Mexico,England,100.0
0.0,93,2026-07-06,Portugal,Spain,100.0
0.0,94,2026-07-06,United States,Belgium,100.0
0.0,95,2026-07-07,Argentina,Egypt,100.0
0.0,96,2026-07-07,Switzerland,Colombia,100.0
0.0,97,2026-07-09,France,Morocco,100.0
0.0,98,2026-07-10,Spain,Belgium,100.0
0.0,99,2026-07-11,Argentina,Switzerland,100.0
0.0,100,2026-07-11,Norway,England,100.0
0.0,101,2026-07-14,France,Spain,100.0
0.0,102,2026-07-15,England,Argentina,100.0
0.05,0,,,,100.0
0.05,1,2026-06-11,Mexico,South Africa,99.6042961993733
0.05,2,2026-06-11,South Korea,Czech Republic,100.15822045298862
0.05,3,2026-06-12,Canada,Bosnia and Herzegovina,99.30777073714366
0.05,4,2026-06-12,United States,Paraguay,98.68163210671672
0.05,5,2026-06-13,Australia,Turkey,104.01915156575927
0.05,6,2026-06-13,Brazil,Morocco,103.92761043914064
0.05,7,2026-06-13,Haiti,Scotland,103.59496504542392
0.05,8,2026-06-13,Qatar,Switzerland,103.30229788899005
0.05,9,2026-06-14,Germany,Curaçao,103.06434008939195
0.05,10,2026-06-14,Ivory Coast,Ecuador,102.30529535765065
0.05,11,2026-06-14,Netherlands,Japan,101.51699975962624
0.05,12,2026-06-14,Sweden,Tunisia,100.96411258029684
0.05,13,2026-06-15,Belgium,Egypt,100.96411258029684
0.05,14,2026-06-15,Iran,New Zealand,100.96411258029684
0.05,15,2026-06-15,Saudi Arabia,Uruguay,100.97378854339894
0.05,16,2026-06-15,Spain,Cape Verde,102.38469343568968
0.05,17,2026-06-16,Argentina,Algeria,102.05823687748222
0.05,18,2026-06-16,Austria,Jordan,101.29392969027687
0.05,19,2026-06-16,France,Senegal,100.19146491023967
0.05,20,2026-06-16,Iraq,Norway,99.4474622639341
0.05,21,2026-06-17,England,Croatia,99.31301113895151
0.05,22,2026-06-17,Ghana,Panama,98.22508146975083
0.05,23,2026-06-17,Portugal,DR Congo,98.795503046341
0.05,24,2026-06-17,Uzbekistan,Colombia,98.592265169104
0.05,25,2026-06-18,Canada,Qatar,98.4071517516708
0.05,26,2026-06-18,Czech Republic,South Africa,98.24797858541622
0.05,27,2026-06-18,Mexico,South Korea,97.97975229976953
0.05,28,2026-06-18,Switzerland,Bosnia and Herzegovina,98.42071983152874
0.05,29,2026-06-19,Brazil,Haiti,98.13823022857
0.05,30,2026-06-19,Scotland,Morocco,98.03066858572552
0.05,31,2026-06-19,Turkey,Paraguay,99.29744640287203
0.05,32,2026-06-19,United States,Australia,97.91824650076033
0.05,33,2026-06-20,Ecuador,Curaçao,99.9831757525966
0.05,34,2026-06-20,Germany,Ivory Coast,99.92544416168286
0.05,35,2026-06-20,Netherlands,Sweden,99.96608134369669
0.05,36,2026-06-20,Tunisia,Japan,100.24748806488824
0.05,37,2026-06-21,Belgium,Iran,100.24748806488824
0.05,38,2026-06-21,New Zealand,Egypt,99.022202362632
0.05,39,2026-06-21,Spain,Saudi Arabia,98.65010052052953
0.05,40,2026-06-21,Uruguay,Cape Verde,98.55015854507725
0.05,41,2026-06-22,Argentina,Austria,98.51501792039417
0.05,42,2026-06-22,France,Iraq,97.8403924641143
0.05,43,2026-06-22,Jordan,Algeria,97.63472659061864
0.05,44,2026-06-22,Norway,Senegal,97.62375194765148
0.05,45,2026-06-23,Colombia,DR Congo,98.08914887613633
0.05,46,2026-06-23,England,Ghana,98.12581141032483
0.05,47,2026-06-23,Panama,Croatia,97.8452759110069
0.05,48,2026-06-23,Portugal,Uzbekistan,96.78835564081815
0.05,49,2026-06-24,Bosnia and Herzegovina,Qatar,95.73416180637409
0.05,50,2026-06-24,Canada,Switzerland,95.44552916043918
0.05,51,2026-06-24,Mexico,Czech Republic,95.55187171477003
0.05,52,2026-06-24,Morocco,Haiti,95.01585178327359
0.05,53,2026-06-24,Scotland,Brazil,94.81885463537789
0.05,54,2026-06-24,South Africa,South Korea,95.35210840042703
0.05,55,2026-06-25,Curaçao,Ivory Coast,94.53487772693295
0.05,56,2026-06-25,Ecuador,Germany,94.77083831977995
0.05,57,2026-06-25,Japan,Sweden,93.64037946418878
0.05,58,2026-06-25,Paraguay,Australia,92.59378754784841
0.05,59,2026-06-25,Tunisia,Netherlands,91.9947868150087
0.05,60,2026-06-25,United States,Turkey,92.66616848571363
0.05,61,2026-06-26,Cape Verde,Saudi Arabia,92.66312223085443
0.05,62,2026-06-26,Egypt,Iran,92.66312223085443
0.05,63,2026-06-26,New Zealand,Belgium,91.9142626887624
0.05,64,2026-06-26,Norway,France,91.13787986448972
0.05,65,2026-06-26,Senegal,Iraq,90.32565515306875
0.05,66,2026-06-26,Uruguay,Spain,90.0521194834471
0.05,67,2026-06-27,Algeria,Austria,89.11903539438867
0.05,68,2026-06-27,Colombia,Portugal,88.36719179607621
0.05,69,2026-06-27,Croatia,Ghana,88.9149084391201
0.05,70,2026-06-27,DR Congo,Uzbekistan,87.78831447674595
0.05,71,2026-06-27,Jordan,Argentina,87.73224558785661
0.05,72,2026-06-27,Panama,England,87.37970478586462
0.05,73,2026-06-28,South Africa,Canada,87.42433289975723
0.05,74,2026-06-29,Brazil,Japan,86.83423871631781
0.05,75,2026-06-29,Germany,Paraguay,86.5489353883216
0.05,76,2026-06-29,Netherlands,Morocco,86.02607539118866
0.05,77,2026-06-30,France,Sweden,85.68292768214623
0.05,78,2026-06-30,Ivory Coast,Norway,86.10187451027298
0.05,79,2026-06-30,Mexico,Ecuador,85.61123181950147
0.05,80,2026-07-01,Belgium,Senegal,85.42973822333877
0.05,81,2026-07-01,England,DR Congo,85.10410164282224
0.05,82,2026-07-01,United States,Bosnia and Herzegovina,84.92075263813899
0.05,83,2026-07-02,Portugal,Croatia,84.66528431537404
0.05,84,2026-07-02,Spain,Austria,84.26562402727326
0.05,85,2026-07-02,Switzerland,Algeria,84.0118448360825
0.05,86,2026-07-03,Argentina,Cape Verde,84.0118448360825
0.05,87,2026-07-03,Australia,Egypt,83.11435437598622
0.05,88,2026-07-03,Colombia,Ghana,83.55696984565775
0.05,89,2026-07-04,Canada,Morocco,83.28426994000608
0.05,90,2026-07-04,Paraguay,France,82.36639057840864
0.05,91,2026-07-05,Brazil,Norway,82.78883331871548
0.05,92,2026-07-05,Mexico,England,83.35438588869484
0.05,93,2026-07-06,Portugal,Spain,83.20199283590239
0.05,94,2026-07-06,United States,Belgium,84.63919461352971
0.05,95,2026-07-07,Argentina,Egypt,84.58476418878762
0.05,96,2026-07-07,Switzerland,Colombia,84.29753170158904
0.05,97,2026-07-09,France,Morocco,83.38626022339729
0.05,98,2026-07-10,Spain,Belgium,82.95961075367002
0.05,99,2026-07-11,Argentina,Switzerland,82.7398939364822
0.05,100,2026-07-11,Norway,England,82.56426035307649
0.05,101,2026-07-14,France,Spain,84.3322912210594
0.05,102,2026-07-15,England,Argentina,85.60767825478672
0.1,0,,,,100.0
0.1,1,2026-06-11,Mexico,South Africa,99.2085923987466
0.1,2,2026-06-11,South Korea,Czech Republic,100.31203969155621
0.1,3,2026-06-12,Canada,Bosnia and Herzegovina,98.60852808231083
0.1,4,2026-06-12,United States,Paraguay,97.3650683154956
0.1,5,2026-06-13,Australia,Turkey,107.89768589934266
0.1,6,2026-06-13,Brazil,Morocco,107.70777710700791
0.1,7,2026-06-13,Haiti,Scotland,107.01828764851422
0.1,8,2026-06-13,Qatar,Switzerland,106.41361081081698
0.1,9,2026-06-14,Germany,Curaçao,105.92336133537854
0.1,10,2026-06-14,Ivory Coast,Ecuador,104.36315982785005
0.1,11,2026-06-14,Netherlands,Japan,102.7548556007696
0.1,12,2026-06-14,Sweden,Tunisia,101.63559789201088
0.1,13,2026-06-15,Belgium,Egypt,101.63559789201088
0.1,14,2026-06-15,Iran,New Zealand,101.63559789201088
0.1,15,2026-06-15,Saudi Arabia,Uruguay,101.65507852270093
0.1,16,2026-06-15,Spain,Cape Verde,104.49592761201156
0.1,17,2026-06-16,Argentina,Algeria,103.82955103304877
0.1,18,2026-06-16,Austria,Jordan,102.27440615642053
0.1,19,2026-06-16,France,Senegal,100.04813393988321
0.1,20,2026-06-16,Iraq,Norway,98.56225734398966
0.1,21,2026-06-17,England,Croatia,98.29574865530032
0.1,22,2026-06-17,Ghana,Panama,96.14217662899708
0.1,23,2026-06-17,Portugal,DR Congo,97.25882771543901
0.1,24,2026-06-17,Uzbekistan,Colombia,96.85867432630808
0.1,25,2026-06-18,Canada,Qatar,96.4949573515162
0.1,26,2026-06-18,Czech Republic,South Africa,96.18279695228017
0.1,27,2026-06-18,Mexico,South Korea,95.65762066385015
0.1,28,2026-06-18,Switzerland,Bosnia and Herzegovina,96.51865376279169
0.1,29,2026-06-19,Brazil,Haiti,95.96459327174395
0.1,30,2026-06-19,Scotland,Morocco,95.75423469317228
0.1,31,2026-06-19,Turkey,Paraguay,98.22895698482078
0.1,32,2026-06-19,United States,Australia,95.50023892074618
0.1,33,2026-06-20,Ecuador,Curaçao,99.52811409114703
0.1,34,2026-06-20,Germany,Ivory Coast,99.41317642640745
0.1,35,2026-06-20,Netherlands,Sweden,99.49403413745199
0.1,36,2026-06-20,Tunisia,Japan,100.05418993326596
0.1,37,2026-06-21,Belgium,Iran,100.05418993326596
0.1,38,2026-06-21,New Zealand,Egypt,97.60834374315078
0.1,39,2026-06-21,Spain,Saudi Arabia,96.8747659465595
0.1,40,2026-06-21,Uruguay,Cape Verde,96.67847916268215
0.1,41,2026-06-22,Argentina,Austria,96.60953270533814
0.1,42,2026-06-22,France,Iraq,95.28637910991397
0.1,43,2026-06-22,Jordan,Algeria,94.8857847153429
0.1,44,2026-06-22,Norway,Senegal,94.86445341968053
0.1,45,2026-06-23,Colombia,DR Congo,95.76893873935126
0.1,46,2026-06-23,England,Ghana,95.84052936952709
0.1,47,2026-06-23,Panama,Croatia,95.29252532502251
0.1,48,2026-06-23,Portugal,Uzbekistan,93.23383417870504
0.1,49,2026-06-24,Bosnia and Herzegovina,Qatar,91.20287637387337
0.1,50,2026-06-24,Canada,Switzerland,90.65293417919668
0.1,51,2026-06-24,Mexico,Czech Republic,90.85493975584339
0.1,52,2026-06-24,Morocco,Haiti,89.83559690656016
0.1,53,2026-06-24,Scotland,Brazil,89.46308314095255
0.1,54,2026-06-24,South Africa,South Korea,90.46934979754255
0.1,55,2026-06-25,Curaçao,Ivory Coast,88.91858539587597
0.1,56,2026-06-25,Ecuador,Germany,89.36246986750417
0.1,57,2026-06-25,Japan,Sweden,87.23057788025908
0.1,58,2026-06-25,Paraguay,Australia,85.28067510990361
0.1,59,2026-06-25,Tunisia,Netherlands,84.17729251284763
0.1,60,2026-06-25,United States,Turkey,85.40595107577987
0.1,61,2026-06-26,Cape Verde,Saudi Arabia,85.40033590256787
0.1,62,2026-06-26,Egypt,Iran,85.40033590256787
0.1,63,2026-06-26,New Zealand,Belgium,84.02000562880106
0.1,64,2026-06-26,Norway,France,82.60060264699439
0.1,65,2026-06-26,Senegal,Iraq,81.12832238882056
0.1,66,2026-06-26,Uruguay,Spain,80.63695612189892
0.1,67,2026-06-27,Algeria,Austria,78.96590026715522
0.1,68,2026-06-27,Colombia,Portugal,77.63352483606793
0.1,69,2026-06-27,Croatia,Ghana,78.59589950808424
0.1,70,2026-06-27,DR Congo,Uzbekistan,76.60420503507468
0.1,71,2026-06-27,Jordan,Argentina,76.5063534545729
0.1,72,2026-06-27,Panama,England,75.8914914725586
0.1,73,2026-06-28,South Africa,Canada,75.96901277188589
0.1,74,2026-06-29,Brazil,Japan,74.94346596880702
0.1,75,2026-06-29,Germany,Paraguay,74.45099616499326
0.1,76,2026-06-29,Netherlands,Morocco,73.551448470577
0.1,77,2026-06-30,France,Sweden,72.96467263721111
0.1,78,2026-06-30,Ivory Coast,Norway,73.67819443189263
0.1,79,2026-06-30,Mexico,Ecuador,72.83849918082265
0.1,80,2026-07-01,Belgium,Senegal,72.52966771386531
0.1,81,2026-07-01,England,DR Congo,71.97673817266508
0.1,82,2026-07-01,United States,Bosnia and Herzegovina,71.66660357163981
0.1,83,2026-07-02,Portugal,Croatia,71.23541222102322
0.1,84,2026-07-02,Spain,Austria,70.56288237360235
0.1,85,2026-07-02,Switzerland,Algeria,70.1378599181568
0.1,86,2026-07-03,Argentina,Cape Verde,70.1378599181568
0.1,87,2026-07-03,Australia,Egypt,68.63930789157212
0.1,88,2026-07-03,Colombia,Ghana,69.37036860252758
0.1,89,2026-07-04,Canada,Morocco,68.91756872220944
0.1,90,2026-07-04,Paraguay,France,67.39848200806384
0.1,91,2026-07-05,Brazil,Norway,68.0898319441741
0.1,92,2026-07-05,Mexico,England,69.02011149763133
0.1,93,2026-07-06,Portugal,Spain,68.7677388028281
0.1,94,2026-07-06,United States,Belgium,71.14347796681095
0.1,95,2026-07-07,Argentina,Egypt,71.05197497600285
0.1,96,2026-07-07,Switzerland,Colombia,70.56941914722077
0.1,97,2026-07-09,France,Morocco,69.04368292213013
0.1,98,2026-07-10,Spain,Belgium,68.33715283844906
0.1,99,2026-07-11,Argentina,Switzerland,67.97517376017387
0.1,100,2026-07-11,Norway,England,67.68658931119474
0.1,101,2026-07-14,France,Spain,70.58547022501655
0.1,102,2026-07-15,England,Argentina,72.72044823144954
0.2,0,,,,100.0
0.2,1,2026-06-11,Mexico,South Africa,98.41718479749319
0.2,2,2026-06-11,South Korea,Czech Republic,100.60647452542827
0.2,3,2026-06-12,Canada,Bosnia and Herzegovina,97.18945104855955
0.2,4,2026-06-12,United States,Paraguay,94.73832081696611
0.2,5,2026-06-13,Australia,Turkey,115.2352509986936
0.2,6,2026-06-13,Brazil,Morocco,114.82960397912787
0.2,7,2026-06-13,Haiti,Scotland,113.3594445608724
0.2,8,2026-06-13,Qatar,Switzerland,112.07843302599693
0.2,9,2026-06-14,Germany,Curaçao,111.04573819344134
0.2,10,2026-06-14,Ivory Coast,Ecuador,107.77443475386376
0.2,11,2026-06-14,Netherlands,Japan,104.45268636541395
0.2,12,2026-06-14,Sweden,Tunisia,102.17718369001199
0.2,13,2026-06-15,Belgium,Egypt,102.17718369001199
0.2,14,2026-06-15,Iran,New Zealand,102.17718369001199
0.2,15,2026-06-15,Saudi Arabia,Uruguay,102.2163525643375
0.2,16,2026-06-15,Spain,Cape Verde,107.92942143044841
0.2,17,2026-06-16,Argentina,Algeria,106.55287709487783
0.2,18,2026-06-16,Austria,Jordan,103.36100812779823
0.2,19,2026-06-16,France,Senegal,98.86115817870599
0.2,20,2026-06-16,Iraq,Norway,95.92466200639484
0.2,21,2026-06-17,England,Croatia,95.40590854897208
0.2,22,2026-06-17,Ghana,Panama,91.22539212571105
0.2,23,2026-06-17,Portugal,DR Congo,93.34448151602851
0.2,24,2026-06-17,Uzbekistan,Colombia,92.57638443913191
0.2,25,2026-06-18,Canada,Qatar,91.88111160539617
0.2,26,2026-06-18,Czech Republic,South Africa,91.28664231356554
0.2,27,2026-06-18,Mexico,South Korea,90.28975760002862
0.2,28,2026-06-18,Switzerland,Bosnia and Herzegovina,91.91518941088721
0.2,29,2026-06-19,Brazil,Haiti,90.85992034124394
0.2,30,2026-06-19,Scotland,Morocco,90.46158251600049
0.2,31,2026-06-19,Turkey,Paraguay,95.13745498278989
0.2,32,2026-06-19,United States,Australia,89.8517775216775
0.2,33,2026-06-20,Ecuador,Curaçao,97.43106209281433
0.2,34,2026-06-20,Germany,Ivory Coast,97.2060302241347
0.2,35,2026-06-20,Netherlands,Sweden,97.36415528131903
0.2,36,2026-06-20,Tunisia,Japan,98.46048424934571
0.2,37,2026-06-21,Belgium,Iran,98.46048424934571
0.2,38,2026-06-21,New Zealand,Egypt,93.64670882547233
